1,-1,1698.938,385.860,162.082,341.319,0.873909,-1,-1,-1
1,-1,250.814,455.778,106.408,252.803,0.801236,-1,-1,-1
1,-1,1253.008,539.171,59.700,115.677,0.762383,-1,-1,-1
1,-1,0.000,343.338,112.721,559.968,0.730585,-1,-1,-1
1,-1,120.459,514.043,79.148,228.871,0.720421,-1,-1,-1
1,-1,1887.078,388.733,31.922,179.458,0.710056,-1,-1,-1
1,-1,859.416,520.811,40.362,105.428,0.614492,-1,-1,-1
1,-1,1287.662,461.609,73.499,195.665,0.611909,-1,-1,-1
1,-1,573.480,396.926,46.808,115.619,0.425742,-1,-1,-1
1,-1,49.510,528.412,70.825,213.171,0.387064,-1,-1,-1
2,-1,1689.952,384.325,168.116,344.658,0.881648,-1,-1,-1
2,-1,259.885,456.869,98.991,252.000,0.804756,-1,-1,-1
2,-1,0.000,335.245,115.842,567.832,0.787213,-1,-1,-1
2,-1,1254.761,538.772,58.985,117.552,0.746998,-1,-1,-1
2,-1,1293.009,461.073,69.752,196.146,0.733917,-1,-1,-1
2,-1,120.912,513.719,77.643,230.286,0.729105,-1,-1,-1
2,-1,1883.046,386.847,35.954,188.467,0.670883,-1,-1,-1
2,-1,859.316,518.492,41.684,107.694,0.608985,-1,-1,-1
2,-1,51.461,525.793,70.589,217.350,0.451369,-1,-1,-1
2,-1,573.440,397.272,46.920,113.703,0.345525,-1,-1,-1
2,-1,242.018,477.044,33.170,93.554,0.271288,-1,-1,-1
3,-1,1687.289,385.406,165.511,345.526,0.875979,-1,-1,-1
3,-1,0.376,304.024,115.955,604.584,0.823257,-1,-1,-1
3,-1,262.222,457.286,97.529,252.253,0.796179,-1,-1,-1
3,-1,1296.132,462.461,65.094,195.027,0.754309,-1,-1,-1
3,-1,119.291,510.077,76.780,233.692,0.736223,-1,-1,-1
3,-1,1258.755,539.134,53.595,117.972,0.698825,-1,-1,-1
3,-1,1881.032,383.873,37.968,195.938,0.678459,-1,-1,-1
3,-1,859.341,517.881,42.219,107.565,0.611697,-1,-1,-1
3,-1,56.290,536.294,66.092,207.774,0.379051,-1,-1,-1
3,-1,573.678,397.232,46.503,112.736,0.289817,-1,-1,-1
4,-1,1685.462,386.803,166.248,343.055,0.886527,-1,-1,-1
4,-1,0.000,292.124,127.230,612.970,0.822524,-1,-1,-1
4,-1,258.907,457.860,101.391,253.088,0.797599,-1,-1,-1
4,-1,120.121,507.265,78.573,236.515,0.759672,-1,-1,-1
4,-1,1299.878,458.785,60.743,199.661,0.720114,-1,-1,-1
4,-1,1880.781,379.871,38.219,202.692,0.699473,-1,-1,-1
4,-1,1261.241,540.600,49.700,117.690,0.690723,-1,-1,-1
4,-1,860.317,520.411,41.907,103.767,0.634739,-1,-1,-1
4,-1,62.980,545.486,56.913,197.259,0.370317,-1,-1,-1
4,-1,241.295,478.183,37.399,87.041,0.301296,-1,-1,-1
5,-1,1686.278,385.693,163.479,348.187,0.891035,-1,-1,-1
5,-1,0.000,249.862,142.447,655.786,0.867077,-1,-1,-1
5,-1,260.651,457.075,99.101,254.216,0.773094,-1,-1,-1
5,-1,1300.176,462.358,63.748,195.456,0.741775,-1,-1,-1
5,-1,1879.163,379.709,39.837,197.759,0.710259,-1,-1,-1
5,-1,121.360,511.855,76.451,232.554,0.705054,-1,-1,-1
5,-1,1265.764,541.921,49.095,117.563,0.691545,-1,-1,-1
5,-1,863.222,520.679,39.754,101.201,0.642771,-1,-1,-1
5,-1,69.184,573.172,51.180,170.824,0.383372,-1,-1,-1
6,-1,0.000,244.219,152.289,661.281,0.890754,-1,-1,-1
6,-1,1687.098,384.835,159.178,350.837,0.883273,-1,-1,-1
6,-1,266.901,456.624,92.501,252.404,0.798287,-1,-1,-1
6,-1,1301.356,458.457,63.437,200.208,0.762032,-1,-1,-1
6,-1,123.380,519.314,76.600,224.295,0.719413,-1,-1,-1
6,-1,1270.869,539.928,44.473,118.811,0.711265,-1,-1,-1
6,-1,1878.369,376.445,40.631,202.984,0.703021,-1,-1,-1
6,-1,863.267,520.729,41.038,100.010,0.601258,-1,-1,-1
6,-1,68.729,587.343,53.251,140.577,0.287413,-1,-1,-1
7,-1,0.000,235.801,155.162,668.668,0.902769,-1,-1,-1
7,-1,1689.312,385.264,151.931,354.234,0.875585,-1,-1,-1
7,-1,274.061,455.728,84.615,252.171,0.794152,-1,-1,-1
7,-1,1304.013,460.732,63.724,198.242,0.781444,-1,-1,-1
7,-1,121.829,522.011,76.597,221.577,0.733624,-1,-1,-1
7,-1,1274.123,537.734,43.095,121.434,0.725413,-1,-1,-1
7,-1,1874.641,374.700,44.359,206.138,0.719288,-1,-1,-1
7,-1,863.929,520.647,43.019,97.747,0.541499,-1,-1,-1
7,-1,70.205,543.974,65.134,202.377,0.318841,-1,-1,-1
7,-1,574.613,397.418,45.167,113.350,0.282537,-1,-1,-1
8,-1,0.000,233.304,159.380,672.020,0.907088,-1,-1,-1
8,-1,1690.773,385.979,147.883,352.814,0.864322,-1,-1,-1
8,-1,276.891,454.313,82.250,252.586,0.797044,-1,-1,-1
