1,-1,349.738,79.716,88.027,250.526,0.931530,-1,-1,-1
1,-1,98.384,100.749,65.163,217.330,0.917734,-1,-1,-1
1,-1,433.170,92.253,90.062,239.421,0.908614,-1,-1,-1
1,-1,173.018,96.583,77.575,225.726,0.908185,-1,-1,-1
1,-1,577.658,81.187,61.342,199.380,0.906571,-1,-1,-1
1,-1,517.426,113.627,44.275,121.418,0.794756,-1,-1,-1
1,-1,179.113,94.960,34.745,83.540,0.560289,-1,-1,-1
2,-1,182.459,94.966,70.502,225.380,0.924762,-1,-1,-1
2,-1,349.769,79.399,90.349,250.842,0.920674,-1,-1,-1
2,-1,88.388,101.789,71.184,217.515,0.920193,-1,-1,-1
2,-1,576.407,81.204,62.593,201.856,0.899686,-1,-1,-1
2,-1,440.483,91.677,85.415,240.396,0.892748,-1,-1,-1
2,-1,514.592,114.185,46.255,121.663,0.814440,-1,-1,-1
2,-1,180.284,95.188,37.068,84.269,0.421408,-1,-1,-1
3,-1,189.866,94.258,69.533,225.191,0.919659,-1,-1,-1
3,-1,353.142,82.359,95.995,247.198,0.909110,-1,-1,-1
3,-1,572.708,84.200,66.292,198.559,0.899843,-1,-1,-1
3,-1,75.094,103.353,79.890,215.618,0.897801,-1,-1,-1
3,-1,444.005,90.558,84.003,239.972,0.892552,-1,-1,-1
3,-1,516.293,113.237,44.465,121.323,0.793026,-1,-1,-1
3,-1,180.299,96.317,38.780,158.912,0.736799,-1,-1,-1
4,-1,61.534,99.001,89.305,224.620,0.932691,-1,-1,-1
4,-1,195.709,93.280,72.117,225.838,0.925206,-1,-1,-1
4,-1,356.258,83.326,98.947,246.216,0.915526,-1,-1,-1
4,-1,571.596,85.278,67.404,197.672,0.898619,-1,-1,-1
4,-1,449.196,90.307,79.402,238.744,0.880855,-1,-1,-1
4,-1,517.002,113.360,43.403,121.335,0.779837,-1,-1,-1
4,-1,179.559,96.402,39.185,158.188,0.775175,-1,-1,-1
5,-1,57.366,104.585,90.864,216.616,0.926156,-1,-1,-1
5,-1,199.150,92.294,80.033,227.747,0.914608,-1,-1,-1
5,-1,358.948,84.167,94.730,243.498,0.913497,-1,-1,-1
5,-1,569.498,86.198,69.323,198.351,0.910797,-1,-1,-1
5,-1,450.915,88.637,81.685,235.873,0.817553,-1,-1,-1
5,-1,179.828,94.648,39.752,160.419,0.788680,-1,-1,-1
5,-1,516.416,113.493,43.302,121.519,0.777383,-1,-1,-1
6,-1,52.911,103.937,91.988,217.450,0.933361,-1,-1,-1
6,-1,204.244,92.867,80.756,226.471,0.920718,-1,-1,-1
6,-1,363.082,84.669,92.242,243.713,0.920464,-1,-1,-1
6,-1,567.607,86.450,69.768,197.617,0.909781,-1,-1,-1
6,-1,453.074,88.331,87.804,235.281,0.820027,-1,-1,-1
6,-1,179.736,95.003,40.651,160.291,0.772495,-1,-1,-1
6,-1,514.537,113.995,44.370,121.824,0.662388,-1,-1,-1
7,-1,364.389,86.179,94.675,241.533,0.927460,-1,-1,-1
7,-1,210.572,93.125,83.098,226.043,0.926305,-1,-1,-1
7,-1,50.833,103.053,89.850,219.133,0.924060,-1,-1,-1
7,-1,566.173,88.077,67.177,195.668,0.899218,-1,-1,-1
7,-1,457.781,87.604,90.037,236.065,0.865525,-1,-1,-1
7,-1,179.610,95.682,42.893,159.794,0.799327,-1,-1,-1
7,-1,517.312,113.857,40.126,121.316,0.654811,-1,-1,-1
8,-1,366.543,86.087,93.571,241.791,0.925134,-1,-1,-1
8,-1,213.760,95.397,87.096,223.415,0.920933,-1,-1,-1
8,-1,51.618,103.568,80.854,219.247,0.919286,-1,-1,-1
8,-1,561.328,88.354,68.297,194.222,0.876351,-1,-1,-1
8,-1,460.148,86.880,89.270,236.978,0.869530,-1,-1,-1
8,-1,180.207,96.417,43.249,158.085,0.836916,-1,-1,-1
9,-1,219.621,95.495,86.326,223.633,0.924356,-1,-1,-1
9,-1,370.388,85.305,92.102,241.665,0.922531,-1,-1,-1
9,-1,51.702,103.016,71.299,220.006,0.917985,-1,-1,-1
9,-1,562.216,89.178,66.893,192.054,0.877216,-1,-1,-1
9,-1,464.536,86.949,87.967,236.957,0.875749,-1,-1,-1
9,-1,180.040,96.435,42.223,157.190,0.835999,-1,-1,-1
10,-1,372.018,83.358,91.709,244.213,0.934115,-1,-1,-1
10,-1,222.430,96.678,91.340,222.281,0.910782,-1,-1,-1
10,-1,466.524,87.493,80.242,235.744,0.905469,-1,-1,-1
10,-1,47.925,101.976,63.168,221.919,0.898043,-1,-1,-1
10,-1,562.253,88.558,64.205,194.374,0.877093,-1,-1,-1
10,-1,179.281,96.850,43.024,156.066,0.826161,-1,-1,-1
11,-1,374.450,82.021,90.294,242.763,0.925567,-1,-1,-1
11,-1,470.325,87.735,85.006,235.759,0.916542,-1,-1,-1
11,-1,41.059,98.402,61.412,225.910,0.904592,-1,-1,-1
11,-1,224.926,97.749,89.546,220.974,0.883498,-1,-1,-1
11,-1,560.437,87.030,61.385,195.565,0.870123,-1,-1,-1
11,-1,179.297,96.680,43.168,156.346,0.840880,-1,-1,-1
11,-1,606.277,107.324,32.723,130.972,0.250946,-1,-1,-1
12,-1,376.473,80.982,89.431,240.560,0.933274,-1,-1,-1
12,-1,469.968,90.109,91.164,232.391,0.914966,-1,-1,-1
12,-1,35.044,99.034,60.536,224.043,0.899053,-1,-1,-1
12,-1,229.604,98.281,87.700,219.496,0.884047,-1,-1,-1
12,-1,556.723,87.324,61.758,197.265,0.879520,-1,-1,-1
12,-1,179.356,97.384,42.728,155.721,0.866857,-1,-1,-1
12,-1,605.021,106.336,33.979,132.475,0.503881,-1,-1,-1
12,-1,0.507,74.118,29.498,216.484,0.260090,-1,-1,-1
13,-1,378.907,76.434,88.450,245.049,0.936062,-1,-1,-1
13,-1,30.402,98.636,60.118,223.914,0.914435,-1,-1,-1
13,-1,475.129,91.166,89.890,231.334,0.902408,-1,-1,-1
13,-1,555.878,86.698,60.177,197.073,0.896514,-1,-1,-1
13,-1,235.203,97.314,85.504,219.191,0.896289,-1,-1,-1
13,-1,178.786,96.937,43.561,156.190,0.835575,-1,-1,-1
13,-1,603.591,107.508,35.409,129.959,0.537776,-1,-1,-1
14,-1,380.758,75.357,89.503,246.297,0.937766,-1,-1,-1
14,-1,15.690,97.974,70.883,226.049,0.910257,-1,-1,-1
14,-1,478.924,92.342,89.895,230.058,0.909812,-1,-1,-1
14,-1,241.614,94.349,79.819,218.436,0.909076,-1,-1,-1
14,-1,554.609,86.141,57.358,196.441,0.883524,-1,-1,-1
14,-1,178.718,95.866,43.627,156.343,0.857453,-1,-1,-1
14,-1,601.867,108.732,37.133,128.640,0.693402,-1,-1,-1
14,-1,0.260,77.463,25.350,209.113,0.319001,-1,-1,-1
15,-1,383.688,76.575,90.836,244.482,0.933048,-1,-1,-1
15,-1,245.125,91.637,76.857,219.761,0.918530,-1,-1,-1
15,-1,4.175,98.698,80.181,225.903,0.911593,-1,-1,-1
15,-1,480.815,93.142,92.078,229.373,0.907585,-1,-1,-1
15,-1,548.076,87.270,63.094,195.750,0.862215,-1,-1,-1
15,-1,178.846,95.261,42.956,157.044,0.852651,-1,-1,-1
15,-1,600.649,109.053,38.351,128.286,0.713806,-1,-1,-1
16,-1,386.604,80.653,89.708,240.730,0.923504,-1,-1,-1
16,-1,0.473,99.179,83.287,225.708,0.919909,-1,-1,-1
16,-1,248.252,90.583,75.768,220.831,0.919209,-1,-1,-1
16,-1,482.167,93.577,90.484,228.714,0.910919,-1,-1,-1
16,-1,179.505,95.273,42.492,157.567,0.868325,-1,-1,-1
16,-1,547.144,88.832,60.394,190.777,0.834111,-1,-1,-1
16,-1,597.695,108.510,41.305,128.217,0.771703,-1,-1,-1
17,-1,389.840,77.293,89.545,245.477,0.935755,-1,-1,-1
17,-1,252.035,91.504,71.450,219.671,0.919941,-1,-1,-1
17,-1,0.391,102.537,83.758,223.365,0.918325,-1,-1,-1
17,-1,484.259,92.105,86.856,229.723,0.897689,-1,-1,-1
17,-1,179.260,94.969,42.133,157.889,0.866763,-1,-1,-1
17,-1,548.787,90.183,55.957,187.714,0.816021,-1,-1,-1
17,-1,596.103,108.346,42.897,130.358,0.790559,-1,-1,-1
18,-1,393.145,78.423,90.008,245.353,0.933719,-1,-1,-1
18,-1,254.944,91.075,71.364,220.153,0.925903,-1,-1,-1
18,-1,0.000,97.079,83.306,232.262,0.907951,-1,-1,-1
18,-1,486.760,89.724,84.817,231.502,0.891860,-1,-1,-1
18,-1,179.515,95.283,41.769,157.156,0.864321,-1,-1,-1
18,-1,551.200,90.704,53.422,190.090,0.805972,-1,-1,-1
18,-1,593.545,107.629,45.263,131.448,0.707549,-1,-1,-1
19,-1,257.595,91.696,73.608,219.426,0.927252,-1,-1,-1
19,-1,396.731,83.784,94.572,237.524,0.924810,-1,-1,-1
19,-1,0.000,98.594,82.720,230.267,0.899986,-1,-1,-1
19,-1,489.866,89.198,83.320,231.494,0.898058,-1,-1,-1
19,-1,179.432,95.428,41.012,157.321,0.870080,-1,-1,-1
19,-1,551.409,92.268,48.794,187.215,0.755327,-1,-1,-1
19,-1,592.034,107.520,46.763,132.122,0.751170,-1,-1,-1
20,-1,259.695,93.814,81.252,217.147,0.926848,-1,-1,-1
20,-1,401.657,85.001,91.858,235.918,0.918758,-1,-1,-1
20,-1,0.000,95.883,81.466,231.804,0.909128,-1,-1,-1
20,-1,494.799,88.550,80.229,230.735,0.887594,-1,-1,-1
20,-1,179.292,95.255,40.795,157.351,0.871442,-1,-1,-1
20,-1,555.584,94.643,44.328,184.892,0.719057,-1,-1,-1
20,-1,590.984,108.729,43.473,132.091,0.703440,-1,-1,-1
21,-1,403.688,85.107,100.453,235.667,0.931235,-1,-1,-1
21,-1,265.054,96.727,82.566,213.942,0.915509,-1,-1,-1
21,-1,0.056,100.274,76.008,225.873,0.908027,-1,-1,-1
21,-1,502.834,86.957,77.572,230.696,0.898407,-1,-1,-1
21,-1,178.586,94.862,41.049,157.930,0.871575,-1,-1,-1
21,-1,590.588,109.899,44.932,130.222,0.671621,-1,-1,-1
21,-1,559.917,103.601,38.540,175.830,0.628156,-1,-1,-1
21,-1,478.639,114.840,38.254,30.904,0.448679,-1,-1,-1
22,-1,407.261,83.964,92.449,236.377,0.934426,-1,-1,-1
22,-1,270.060,96.911,78.225,213.352,0.925197,-1,-1,-1
22,-1,0.027,96.180,65.723,229.863,0.894284,-1,-1,-1
22,-1,507.392,87.532,77.666,228.011,0.869559,-1,-1,-1
22,-1,178.925,95.080,41.032,157.276,0.868649,-1,-1,-1
22,-1,588.652,110.169,48.380,129.591,0.700687,-1,-1,-1
22,-1,479.098,113.877,36.086,32.343,0.602668,-1,-1,-1
22,-1,560.352,105.899,36.443,172.320,0.521144,-1,-1,-1
23,-1,271.472,97.521,77.133,212.623,0.931550,-1,-1,-1
23,-1,409.404,86.822,92.610,232.832,0.916695,-1,-1,-1
23,-1,508.891,86.958,81.032,227.564,0.874754,-1,-1,-1
23,-1,178.654,94.692,41.410,157.988,0.870005,-1,-1,-1
23,-1,0.186,93.342,54.758,230.267,0.864944,-1,-1,-1
23,-1,480.827,113.313,33.439,32.787,0.692806,-1,-1,-1
23,-1,585.770,109.593,50.478,130.104,0.676875,-1,-1,-1
24,-1,410.883,86.243,96.032,233.991,0.932426,-1,-1,-1
24,-1,273.787,98.117,75.178,211.456,0.925794,-1,-1,-1
24,-1,179.152,94.515,40.625,158.091,0.873355,-1,-1,-1
24,-1,509.050,88.054,83.913,225.797,0.802964,-1,-1,-1
24,-1,0.393,80.221,28.889,240.912,0.671277,-1,-1,-1
24,-1,483.115,112.522,31.931,33.621,0.669226,-1,-1,-1
24,-1,585.393,110.165,51.659,128.830,0.658437,-1,-1,-1
25,-1,413.507,85.785,97.656,233.755,0.929949,-1,-1,-1
25,-1,276.343,97.911,76.286,210.153,0.928696,-1,-1,-1
25,-1,178.768,94.689,40.658,158.438,0.863993,-1,-1,-1
25,-1,506.970,88.212,88.775,226.064,0.810750,-1,-1,-1
25,-1,484.117,112.608,31.109,33.710,0.616821,-1,-1,-1
25,-1,586.114,110.466,50.186,129.024,0.595203,-1,-1,-1
25,-1,0.253,76.152,25.483,248.938,0.545033,-1,-1,-1
26,-1,417.199,84.069,96.908,233.402,0.932477,-1,-1,-1
26,-1,282.324,97.065,71.621,208.812,0.924446,-1,-1,-1
26,-1,178.779,94.595,40.316,158.637,0.870048,-1,-1,-1
26,-1,508.336,88.954,89.991,225.539,0.829683,-1,-1,-1
26,-1,486.459,112.125,26.278,33.195,0.607422,-1,-1,-1
26,-1,586.535,109.812,40.108,131.065,0.597772,-1,-1,-1
26,-1,525.335,95.224,21.449,31.042,0.305048,-1,-1,-1
27,-1,422.520,82.786,95.778,231.294,0.930127,-1,-1,-1
