1,-1,640.374,240.138,43.120,82.361,0.745509,-1,-1,-1
1,-1,501.545,155.630,26.947,77.207,0.745225,-1,-1,-1
1,-1,252.597,218.349,29.075,89.492,0.731300,-1,-1,-1
2,-1,634.831,241.839,49.101,82.440,0.736492,-1,-1,-1
2,-1,256.884,218.763,43.417,86.788,0.717037,-1,-1,-1
2,-1,499.413,158.252,28.550,76.290,0.699925,-1,-1,-1
3,-1,257.157,218.477,49.059,89.143,0.769562,-1,-1,-1
3,-1,633.115,241.919,41.935,82.557,0.728681,-1,-1,-1
3,-1,496.685,159.746,29.946,77.938,0.712920,-1,-1,-1
4,-1,618.834,240.613,30.755,83.267,0.759474,-1,-1,-1
4,-1,274.096,214.625,33.640,88.091,0.715713,-1,-1,-1
4,-1,493.299,160.648,27.296,75.162,0.703462,-1,-1,-1
5,-1,490.996,161.114,26.907,75.383,0.750238,-1,-1,-1
5,-1,599.461,240.906,48.045,85.215,0.744118,-1,-1,-1
5,-1,281.000,211.459,33.655,89.263,0.676876,-1,-1,-1
6,-1,486.423,162.503,30.302,76.755,0.798616,-1,-1,-1
6,-1,593.428,242.562,51.369,83.631,0.763363,-1,-1,-1
6,-1,281.387,211.294,39.233,89.715,0.645608,-1,-1,-1
7,-1,485.137,163.866,29.882,75.490,0.785155,-1,-1,-1
7,-1,285.773,210.608,41.098,89.377,0.750195,-1,-1,-1
7,-1,591.326,239.157,38.783,86.739,0.728209,-1,-1,-1
8,-1,481.343,164.075,29.311,76.070,0.757739,-1,-1,-1
8,-1,291.937,211.502,39.510,86.853,0.730403,-1,-1,-1
8,-1,584.963,237.697,25.690,87.710,0.723886,-1,-1,-1
9,-1,574.683,236.562,30.212,88.213,0.764935,-1,-1,-1
9,-1,477.774,163.533,29.439,76.722,0.732595,-1,-1,-1
9,-1,300.247,208.655,32.166,87.353,0.690209,-1,-1,-1
10,-1,552.107,240.470,51.169,85.048,0.769354,-1,-1,-1
10,-1,474.615,164.462,27.999,77.941,0.730779,-1,-1,-1
10,-1,308.437,207.592,28.371,86.858,0.695544,-1,-1,-1
11,-1,464.303,166.357,35.701,79.362,0.736848,-1,-1,-1
11,-1,546.560,237.308,34.439,88.381,0.720237,-1,-1,-1
11,-1,315.833,206.163,39.832,86.669,0.697487,-1,-1,-1
12,-1,462.628,167.289,33.381,79.965,0.727225,-1,-1,-1
12,-1,316.931,205.714,42.481,87.131,0.699711,-1,-1,-1
12,-1,541.228,235.693,25.652,90.376,0.684396,-1,-1,-1
12,-1,743.782,297.277,23.218,111.011,0.611947,-1,-1,-1
13,-1,526.924,236.645,36.590,88.227,0.720204,-1,-1,-1
13,-1,461.811,167.882,24.605,80.330,0.676587,-1,-1,-1
13,-1,320.952,204.531,38.273,87.331,0.676558,-1,-1,-1
13,-1,741.417,293.092,25.583,114.930,0.642973,-1,-1,-1
14,-1,332.772,200.205,34.156,85.273,0.729715,-1,-1,-1
14,-1,455.051,169.736,24.467,78.371,0.696298,-1,-1,-1
14,-1,724.939,289.633,42.061,118.422,0.692099,-1,-1,-1
14,-1,511.725,236.752,44.672,87.189,0.671195,-1,-1,-1
15,-1,336.287,198.374,33.589,87.296,0.720643,-1,-1,-1
15,-1,507.254,235.205,26.861,86.230,0.719094,-1,-1,-1
15,-1,721.235,289.599,45.765,116.364,0.707397,-1,-1,-1
15,-1,444.147,172.853,36.484,76.213,0.695175,-1,-1,-1
