1,-1,577.395,84.309,61.605,197.107,0.799471,-1,-1,-1
1,-1,171.523,97.583,76.581,225.436,0.797331,-1,-1,-1
1,-1,346.239,79.442,87.283,250.667,0.770400,-1,-1,-1
1,-1,98.564,98.816,62.679,219.817,0.761139,-1,-1,-1
1,-1,436.630,94.717,85.987,236.462,0.742192,-1,-1,-1
1,-1,512.094,113.507,43.706,123.754,0.606198,-1,-1,-1
2,-1,575.471,84.779,63.529,196.572,0.810893,-1,-1,-1
2,-1,178.710,98.080,76.021,222.853,0.806712,-1,-1,-1
2,-1,347.947,79.579,87.757,249.588,0.770949,-1,-1,-1
2,-1,91.004,101.155,65.232,218.254,0.770042,-1,-1,-1
2,-1,439.955,89.787,84.746,239.456,0.707493,-1,-1,-1
2,-1,511.792,112.720,43.557,124.573,0.629058,-1,-1,-1
3,-1,573.838,85.408,65.162,195.654,0.799764,-1,-1,-1
3,-1,76.778,104.322,75.770,215.300,0.793214,-1,-1,-1
3,-1,187.789,95.901,76.249,224.937,0.780155,-1,-1,-1
3,-1,351.903,80.586,90.843,248.338,0.762098,-1,-1,-1
3,-1,445.717,88.602,80.546,240.698,0.711755,-1,-1,-1
3,-1,516.227,112.253,38.726,125.745,0.593326,-1,-1,-1
3,-1,183.107,95.602,35.956,195.909,0.469975,-1,-1,-1
3,-1,122.138,36.379,60.204,216.160,0.378066,-1,-1,-1
4,-1,571.221,86.017,67.779,195.229,0.819326,-1,-1,-1
4,-1,66.891,103.911,83.738,216.376,0.817041,-1,-1,-1
4,-1,194.347,93.612,72.951,224.490,0.801468,-1,-1,-1
4,-1,354.326,81.779,95.720,247.212,0.779748,-1,-1,-1
4,-1,449.566,87.769,80.415,242.405,0.731929,-1,-1,-1
4,-1,512.039,111.208,40.491,124.101,0.559980,-1,-1,-1
4,-1,182.427,94.184,35.736,162.575,0.470680,-1,-1,-1
5,-1,567.633,85.192,71.367,196.556,0.831087,-1,-1,-1
5,-1,57.692,103.964,90.542,218.068,0.818101,-1,-1,-1
5,-1,199.878,94.152,77.430,225.314,0.771793,-1,-1,-1
5,-1,357.854,84.584,95.028,244.747,0.756682,-1,-1,-1
5,-1,451.121,87.441,88.396,240.403,0.708327,-1,-1,-1
5,-1,177.550,96.884,42.921,158.250,0.533314,-1,-1,-1
5,-1,506.674,112.732,47.419,122.835,0.499768,-1,-1,-1
5,-1,117.444,36.525,68.209,229.842,0.470292,-1,-1,-1
6,-1,55.372,105.082,89.960,215.411,0.832580,-1,-1,-1
6,-1,565.587,86.621,73.413,194.718,0.829830,-1,-1,-1
6,-1,206.461,94.964,77.609,223.841,0.773379,-1,-1,-1
6,-1,360.420,85.346,94.387,243.579,0.749984,-1,-1,-1
6,-1,451.679,87.238,94.356,239.169,0.716939,-1,-1,-1
6,-1,178.350,96.277,42.258,159.852,0.573132,-1,-1,-1
6,-1,113.891,36.999,75.847,230.438,0.520311,-1,-1,-1
6,-1,507.752,112.571,43.839,122.904,0.433094,-1,-1,-1
7,-1,564.442,86.917,74.558,193.787,0.843800,-1,-1,-1
7,-1,55.475,104.609,82.855,216.645,0.833102,-1,-1,-1
7,-1,209.764,96.933,79.726,221.026,0.800179,-1,-1,-1
7,-1,363.334,86.046,94.720,241.913,0.780466,-1,-1,-1
7,-1,455.159,86.937,89.247,236.162,0.754512,-1,-1,-1
7,-1,177.949,97.167,43.690,158.487,0.616469,-1,-1,-1
7,-1,113.407,38.091,80.322,229.449,0.504737,-1,-1,-1
8,-1,50.282,104.179,78.423,219.445,0.825143,-1,-1,-1
8,-1,559.763,87.505,76.771,192.473,0.818494,-1,-1,-1
8,-1,367.664,85.129,89.764,241.988,0.807433,-1,-1,-1
8,-1,212.096,97.511,84.911,221.004,0.799637,-1,-1,-1
8,-1,457.396,87.429,83.737,236.364,0.769305,-1,-1,-1
8,-1,179.740,95.945,43.275,158.707,0.672099,-1,-1,-1
8,-1,110.714,38.194,82.332,227.408,0.519343,-1,-1,-1
9,-1,49.649,100.338,73.355,223.657,0.836055,-1,-1,-1
9,-1,215.987,96.018,89.642,221.045,0.813149,-1,-1,-1
9,-1,559.456,88.692,75.645,190.706,0.804126,-1,-1,-1
9,-1,368.863,84.966,92.063,242.135,0.793677,-1,-1,-1
9,-1,462.474,87.765,83.364,235.749,0.777277,-1,-1,-1
9,-1,181.037,96.240,42.265,158.074,0.721018,-1,-1,-1
9,-1,107.206,40.903,90.196,228.472,0.580308,-1,-1,-1
10,-1,370.910,84.808,91.553,241.749,0.811530,-1,-1,-1
